path,month,label,set_name,taken_datetime,day_of_year,transform_day_of_year
corn/20170217-3-0274.JPG,2,corn,train,2017/2/16 16:08,47,0.307692308
corn/160218-3-0602.JPG,2,corn,test,2016/2/18 10:28,49,0.318681319
corn/20170222-3-0066.JPG,2,corn,test,2017/2/22 10:26,53,0.340659341
corn/160222-4-0197.JPG,2,corn,train,2016/2/22 15:02,53,0.340659341
corn/20170216-3-0458.JPG,2,corn,valid,2017/2/15 12:03,46,0.302197802
corn/20170228-3-0080.JPG,2,corn,train,2017/2/28 10:05,59,0.373626374
corn/160218-3-0219.JPG,2,corn,valid,2016/2/18 10:44,49,0.318681319
corn/160223-4-0702.JPG,2,corn,test,2016/2/23 14:18,54,0.346153846
corn/160201-3-0341.JPG,2,corn,train,2016/2/1 09:21,32,0.225274725
corn/20170215-3-0201.JPG,2,corn,train,2017/2/15 09:22,46,0.302197802
corn/160223-4-0535.JPG,2,corn,train,2016/2/23 11:30,54,0.346153846
corn/160222-4-0278.JPG,2,corn,train,2016/2/22 15:31,53,0.340659341
corn/160218-4-0186.JPG,2,corn,train,2016/2/18 15:07,49,0.318681319
corn/160215-4-0022.JPG,2,corn,train,2016/2/15 14:26,46,0.302197802
corn/160223-4-0777.JPG,2,corn,test,2016/2/23 14:38,54,0.346153846
corn/160222-4-0231.JPG,2,corn,test,2016/2/22 15:13,53,0.340659341
corn/20170215-4-0177.JPG,2,corn,valid,2017/2/15 15:43,46,0.302197802
corn/20170216-4-0092.JPG,2,corn,train,2017/2/16 10:43,47,0.307692308
corn/20170215-3-0135.JPG,2,corn,test,2017/2/15 10:01,46,0.302197802
corn/160223-3-0403.JPG,2,corn,train,2016/2/23 10:01,54,0.346153846
corn/20170224-3-0252.JPG,2,corn,train,2017/2/24 11:11,55,0.351648352
corn/160223-3-0348.JPG,2,corn,train,2016/2/23 09:34,54,0.346153846
corn/160218-4-0221.JPG,2,corn,test,2016/2/18 15:15,49,0.318681319
corn/160223-4-0558.JPG,2,corn,train,2016/2/23 11:36,54,0.346153846
corn/160223-4-0703.JPG,2,corn,train,2016/2/23 14:18,54,0.346153846
corn/20170222-3-0535.JPG,2,corn,valid,2017/2/22 11:55,53,0.340659341
corn/20170215-3-0298.JPG,2,corn,valid,2017/2/15 09:49,46,0.302197802
corn/20170221-4-0170.JPG,2,corn,test,2017/2/21 15:49,52,0.335164835
corn/20170222-3-0480.JPG,2,corn,valid,2017/2/22 11:36,53,0.340659341
corn/20170206-2-0481.JPG,2,corn,train,2017/2/6 14:21,37,0.252747253
corn/160224-4-0872.JPG,2,corn,train,2016/2/25 09:48,56,0.357142857
corn/20170215-4-0329.JPG,2,corn,train,2017/2/15 15:07,46,0.302197802
corn/20170217-3-0109.JPG,2,corn,train,2017/2/16 15:07,47,0.307692308
corn/20170222-3-0341.JPG,2,corn,train,2017/2/22 10:43,53,0.340659341
corn/160218-3-0356.JPG,2,corn,train,2016/2/18 11:30,49,0.318681319
corn/160223-4-0568.JPG,2,corn,train,2016/2/23 11:40,54,0.346153846
corn/20170221-4-0018.JPG,2,corn,valid,2017/2/21 14:54,52,0.335164835
corn/160201-3-0034.JPG,2,corn,train,2016/2/1 09:05,32,0.225274725
corn/20170215-3-0269.JPG,2,corn,train,2017/2/15 09:42,46,0.302197802
corn/20170221-3-0715.JPG,2,corn,test,2017/2/21 09:46,52,0.335164835
corn/160223-4-0483.JPG,2,corn,train,2016/2/23 11:13,54,0.346153846
corn/20170224-4-0384.JPG,2,corn,valid,2017/2/24 15:33,55,0.351648352
corn/20170215-4-0392.JPG,2,corn,train,2017/2/15 15:36,46,0.302197802
corn/20170222-3-0224.JPG,2,corn,train,2017/2/22 11:33,53,0.340659341
corn/160222-4-0036.JPG,2,corn,valid,2016/2/22 14:08,53,0.340659341
corn/20170221-3-0529.JPG,2,corn,train,2017/2/20 15:35,51,0.32967033
corn/20170217-3-0067.JPG,2,corn,train,2017/2/16 14:53,47,0.307692308
corn/20170216-3-0483.JPG,2,corn,valid,2017/2/16 09:28,47,0.307692308
corn/160223-4-0325.JPG,2,corn,valid,2016/2/23 14:43,54,0.346153846
corn/20170222-3-0332.JPG,2,corn,train,2017/2/22 10:41,53,0.340659341
corn/20170218-3-0426.JPG,2,corn,train,2017/2/17 14:54,48,0.313186813
corn/20170215-3-0245.JPG,2,corn,test,2017/2/15 09:34,46,0.302197802
corn/160223-4-0740.JPG,2,corn,valid,2016/2/23 14:30,54,0.346153846
corn/160201-3-0295.JPG,2,corn,train,2016/2/1 09:08,32,0.225274725
corn/160218-3-0257.JPG,2,corn,valid,2016/2/18 10:56,49,0.318681319
corn/20170217-3-0312.JPG,2,corn,train,2017/2/16 14:36,47,0.307692308
corn/20170215-4-0436.JPG,2,corn,test,2017/2/15 15:48,46,0.302197802
corn/20170221-4-0350.JPG,2,corn,valid,2017/2/21 15:24,52,0.335164835
corn/20170224-4-0395.JPG,2,corn,train,2017/2/24 15:37,55,0.351648352
corn/20170224-4-0415.JPG,2,corn,train,2017/2/24 15:44,55,0.351648352
corn/160201-3-0264.JPG,2,corn,test,2016/2/1 08:55,32,0.225274725
corn/20170215-3-0356.JPG,2,corn,train,2017/2/15 10:02,46,0.302197802
corn/160223-4-0315.JPG,2,corn,valid,2016/2/23 14:41,54,0.346153846
corn/160223-4-0735.JPG,2,corn,valid,2016/2/23 14:29,54,0.346153846
corn/160223-4-0867.JPG,2,corn,valid,2016/2/23 15:03,54,0.346153846
corn/160223-4-0100.JPG,2,corn,train,2016/2/23 11:33,54,0.346153846
corn/20170216-4-0228.JPG,2,corn,train,2017/2/16 11:34,47,0.307692308
corn/160224-4-0235.JPG,2,corn,train,2016/2/24 15:40,55,0.351648352
corn/160222-4-0056.JPG,2,corn,train,2016/2/22 14:15,53,0.340659341
corn/160218-3-0193.JPG,2,corn,train,2016/2/18 10:38,49,0.318681319
corn/160218-3-0673.JPG,2,corn,train,2016/2/18 11:02,49,0.318681319
corn/160215-4-0127.JPG,2,corn,train,2016/2/15 15:02,46,0.302197802
corn/20170215-4-0295.JPG,2,corn,train,2017/2/15 14:56,46,0.302197802
corn/160218-3-0128.JPG,2,corn,train,2016/2/18 10:16,49,0.318681319
corn/160223-4-0163.JPG,2,corn,test,2016/2/23 11:53,54,0.346153846
corn/20170215-3-0128.JPG,2,corn,train,2017/2/15 09:59,46,0.302197802
corn/160223-4-0827.JPG,2,corn,train,2016/2/23 14:51,54,0.346153846
corn/20170222-3-0502.JPG,2,corn,valid,2017/2/22 11:45,53,0.340659341
corn/160218-4-0539.JPG,2,corn,train,2016/2/18 15:18,49,0.318681319
corn/20170215-4-0312.JPG,2,corn,valid,2017/2/15 15:01,46,0.302197802
corn/160218-3-0536.JPG,2,corn,test,2015/2/18 21:57,49,0.318681319
corn/160223-4-0654.JPG,2,corn,test,2016/2/23 14:03,54,0.346153846
corn/160201-3-0473.JPG,2,corn,train,2016/2/1 10:14,32,0.225274725
corn/160201-3-0238.JPG,2,corn,train,2016/2/1 08:44,32,0.225274725
corn/20170215-3-0450.JPG,2,corn,train,2017/2/15 10:25,46,0.302197802
corn/20170216-3-0017.JPG,2,corn,valid,2017/2/15 11:17,46,0.302197802
corn/20170215-3-0284.JPG,2,corn,train,2017/2/15 09:47,46,0.302197802
corn/160218-3-0376.JPG,2,corn,valid,2016/2/18 11:35,49,0.318681319
corn/160223-4-0373.JPG,2,corn,train,2016/2/23 14:58,54,0.346153846
corn/160222-4-0232.JPG,2,corn,train,2016/2/22 15:13,53,0.340659341
corn/160215-4-0327.JPG,2,corn,train,2016/2/15 15:17,46,0.302197802
corn/20170216-3-0175.JPG,2,corn,train,2017/2/15 11:59,46,0.302197802
corn/20170217-3-0130.JPG,2,corn,valid,2017/2/16 15:20,47,0.307692308
corn/160215-3-0383.JPG,2,corn,test,2016/2/15 10:27,46,0.302197802
corn/20170216-3-0454.JPG,2,corn,train,2017/2/15 12:03,46,0.302197802
corn/160223-4-0818.JPG,2,corn,train,2016/2/23 14:50,54,0.346153846
corn/20170216-4-0345.JPG,2,corn,train,2017/2/16 10:53,47,0.307692308
corn/20170222-3-0351.JPG,2,corn,train,2017/2/22 10:46,53,0.340659341
corn/160224-4-0643.JPG,2,corn,train,2016/2/24 15:21,55,0.351648352
corn/20170224-3-0392.JPG,2,corn,train,2017/2/24 10:21,55,0.351648352
corn/160218-3-0304.JPG,2,corn,train,2016/2/18 11:08,49,0.318681319
corn/20170215-4-0258.JPG,2,corn,train,2017/2/15 14:45,46,0.302197802
corn/20170215-4-0317.JPG,2,corn,train,2017/2/15 15:03,46,0.302197802
corn/160215-4-0089.JPG,2,corn,valid,2016/2/15 14:52,46,0.302197802
corn/20170222-3-0084.JPG,2,corn,train,2017/2/22 10:30,53,0.340659341
corn/160215-4-0307.JPG,2,corn,train,2016/2/15 15:12,46,0.302197802
corn/160223-4-0356.JPG,2,corn,test,2016/2/23 14:54,54,0.346153846
corn/160223-4-0066.JPG,2,corn,train,2016/2/23 11:23,54,0.346153846
corn/160222-4-0274.JPG,2,corn,train,2016/2/22 15:30,53,0.340659341
corn/20170221-4-0379.JPG,2,corn,test,2017/2/21 15:34,52,0.335164835
corn/20170214-4-0424.JPG,2,corn,train,2017/2/14 15:38,45,0.296703297
corn/20170215-3-0173.JPG,2,corn,train,2017/2/15 10:21,46,0.302197802
corn/160223-4-0141.JPG,2,corn,train,2016/2/23 11:48,54,0.346153846
corn/20170222-3-0531.JPG,2,corn,valid,2017/2/22 11:54,53,0.340659341
corn/160218-4-0460.JPG,2,corn,train,2016/2/18 14:59,49,0.318681319
corn/20170215-4-0284.JPG,2,corn,valid,2017/2/15 14:52,46,0.302197802
corn/160215-4-0221.JPG,2,corn,train,2016/2/15 14:18,46,0.302197802
corn/160222-4-0334.JPG,2,corn,valid,2016/2/22 15:43,53,0.340659341
corn/20170206-3-0032.JPG,2,corn,valid,2017/2/6 10:04,37,0.252747253
corn/20170215-4-0164.JPG,2,corn,train,2017/2/15 15:40,46,0.302197802
corn/20170222-3-0527.JPG,2,corn,test,2017/2/22 11:53,53,0.340659341
corn/160223-4-0137.JPG,2,corn,train,2016/2/23 11:46,54,0.346153846
corn/160201-1-0587.JPG,2,corn,train,2016/2/1 15:17,32,0.225274725
corn/160218-3-0692.JPG,2,corn,train,2016/2/18 11:10,49,0.318681319
corn/160215-4-0233.JPG,2,corn,train,2016/2/15 14:26,46,0.302197802
corn/20170215-4-0038.JPG,2,corn,train,2017/2/15 14:49,46,0.302197802
corn/160223-4-0518.JPG,2,corn,test,2016/2/23 11:25,54,0.346153846
corn/20170217-3-0413.JPG,2,corn,train,2017/2/16 15:10,47,0.307692308
corn/160223-4-0613.JPG,2,corn,train,2016/2/23 11:52,54,0.346153846
corn/20170215-3-0258.JPG,2,corn,train,2017/2/15 09:40,46,0.302197802
corn/20170215-3-0068.JPG,2,corn,valid,2017/2/15 09:41,46,0.302197802
corn/20170222-3-0128.JPG,2,corn,test,2017/2/22 10:45,53,0.340659341
corn/160223-4-0785.JPG,2,corn,train,2016/2/23 14:40,54,0.346153846
corn/160218-4-0271.JPG,2,corn,train,2016/2/18 15:34,49,0.318681319
corn/20170221-3-0931.JPG,2,corn,train,2017/2/21 11:18,52,0.335164835
corn/20170215-3-0234.JPG,2,corn,train,2017/2/15 09:31,46,0.302197802
corn/160223-4-0351.JPG,2,corn,valid,2016/2/23 14:51,54,0.346153846
corn/20170222-3-0509.JPG,2,corn,train,2017/2/22 11:47,53,0.340659341
corn/160223-3-0073.JPG,2,corn,train,2016/2/22 14:31,53,0.340659341
corn/160223-3-0342.JPG,2,corn,train,2016/2/23 09:32,54,0.346153846
corn/160223-4-0624.JPG,2,corn,train,2016/2/23 11:55,54,0.346153846
corn/160218-3-0087.JPG,2,corn,test,2016/2/18 10:06,49,0.318681319
corn/160223-4-0783.JPG,2,corn,valid,2016/2/23 14:40,54,0.346153846
corn/20170221-4-0266.JPG,2,corn,train,2017/2/21 14:57,52,0.335164835
corn/160222-4-0270.JPG,2,corn,train,2016/2/22 15:28,53,0.340659341
corn/160224-3-0764.JPG,2,corn,train,2016/2/24 11:27,55,0.351648352
corn/20170221-3-0133.JPG,2,corn,train,2017/2/20 16:06,51,0.32967033
corn/160222-4-0515.JPG,2,corn,train,2016/2/23 10:26,54,0.346153846
corn/160201-3-0292.JPG,2,corn,test,2016/2/1 09:07,32,0.225274725
corn/20170216-4-0498.JPG,2,corn,train,2017/2/16 11:39,47,0.307692308
corn/20170215-3-0080.JPG,2,corn,train,2017/2/15 09:44,46,0.302197802
corn/20170224-3-0260.JPG,2,corn,train,2017/2/24 11:13,55,0.351648352
corn/20170222-3-0519.JPG,2,corn,train,2017/2/22 11:49,53,0.340659341
corn/20170221-2-0204.JPG,2,corn,train,2017/2/21 13:01,52,0.335164835
corn/20170222-3-0323.JPG,2,corn,train,2017/2/22 10:37,53,0.340659341
corn/160218-4-0266.JPG,2,corn,train,2016/2/18 15:32,49,0.318681319
corn/160218-4-0472.JPG,2,corn,test,2016/2/18 15:01,49,0.318681319
corn/160218-3-0136.JPG,2,corn,train,2016/2/18 10:18,49,0.318681319
corn/20170215-3-0466.JPG,2,corn,test,2017/2/15 10:28,46,0.302197802
corn/160223-4-0766.JPG,2,corn,train,2016/2/23 14:35,54,0.346153846
corn/20170215-4-0471.JPG,2,corn,train,2017/2/15 15:57,46,0.302197802
corn/20170222-3-0367.JPG,2,corn,train,2017/2/22 10:51,53,0.340659341
corn/20170217-3-0061.JPG,2,corn,valid,2017/2/16 14:49,47,0.307692308
corn/160224-4-0900.JPG,2,corn,train,2016/2/25 10:01,56,0.357142857
corn/20170221-4-0438.JPG,2,corn,train,2017/2/21 15:50,52,0.335164835
corn/160215-4-0328.JPG,2,corn,train,2016/2/15 15:18,46,0.302197802
corn/20170221-4-0338.JPG,2,corn,train,2017/2/21 15:18,52,0.335164835
corn/20170221-4-0056.JPG,2,corn,train,2017/2/21 15:09,52,0.335164835
corn/20170221-4-0463.JPG,2,corn,train,2017/2/21 15:57,52,0.335164835
corn/160218-3-0413.JPG,2,corn,train,2016/2/18 11:46,49,0.318681319
corn/20170216-4-0107.JPG,2,corn,train,2017/2/16 10:51,47,0.307692308
corn/20170215-4-0029.JPG,2,corn,train,2017/2/15 14:45,46,0.302197802
corn/20170224-3-0278.JPG,2,corn,train,2017/2/24 09:46,55,0.351648352
corn/20170215-3-0458.JPG,2,corn,test,2017/2/15 10:27,46,0.302197802
corn/160223-3-0248.JPG,2,corn,train,2016/2/22 15:41,53,0.340659341
corn/20170224-3-0211.JPG,2,corn,train,2017/2/24 10:47,55,0.351648352
corn/20170224-3-0210.JPG,2,corn,train,2017/2/24 10:46,55,0.351648352
corn/160223-4-0399.JPG,2,corn,train,2016/2/23 15:10,54,0.346153846
corn/160222-4-0092.JPG,2,corn,train,2016/2/22 14:28,53,0.340659341
corn/20170221-4-0222.JPG,2,corn,train,2017/2/21 16:16,52,0.335164835
corn/20170216-3-0274.JPG,2,corn,train,2017/2/16 09:45,47,0.307692308
corn/160223-4-0599.JPG,2,corn,test,2016/2/23 11:49,54,0.346153846
corn/160224-4-0020.JPG,2,corn,valid,2016/2/24 14:29,55,0.351648352
corn/160222-4-0226.JPG,2,corn,train,2016/2/22 15:12,53,0.340659341
corn/20170221-4-0397.JPG,2,corn,train,2017/2/21 15:39,52,0.335164835
corn/20170216-3-0118.JPG,2,corn,train,2017/2/15 11:46,46,0.302197802
corn/20170217-3-0169.JPG,2,corn,valid,2017/2/16 15:32,47,0.307692308
corn/20170215-4-0454.JPG,2,corn,train,2017/2/15 15:54,46,0.302197802
corn/160223-4-0088.JPG,2,corn,train,2016/2/23 11:29,54,0.346153846
corn/160218-4-0066.JPG,2,corn,train,2016/2/18 14:33,49,0.318681319
corn/160218-3-0642.JPG,2,corn,train,2016/2/18 10:45,49,0.318681319
corn/20170221-4-0327.JPG,2,corn,test,2017/2/21 15:14,52,0.335164835
corn/20170221-4-0015.JPG,2,corn,train,2017/2/21 14:53,52,0.335164835
corn/20170215-3-0314.JPG,2,corn,valid,2017/2/15 09:53,46,0.302197802
corn/160222-4-0097.JPG,2,corn,train,2016/2/22 14:29,53,0.340659341
corn/20170221-4-0084.JPG,2,corn,train,2017/2/21 15:17,52,0.335164835
corn/20170215-4-0453.JPG,2,corn,train,2017/2/15 15:54,46,0.302197802
corn/20170224-4-0106.JPG,2,corn,test,2017/2/24 15:09,55,0.351648352
corn/160223-4-0950.JPG,2,corn,test,2016/2/23 15:32,54,0.346153846
corn/160218-4-0502.JPG,2,corn,train,2016/2/18 15:08,49,0.318681319
corn/160218-3-0771.JPG,2,corn,train,2016/2/18 11:40,49,0.318681319
corn/20170216-4-0108.JPG,2,corn,train,2017/2/16 10:51,47,0.307692308
corn/160222-4-0328.JPG,2,corn,train,2016/2/22 15:42,53,0.340659341
corn/20170217-3-0187.JPG,2,corn,valid,2017/2/16 15:39,47,0.307692308
corn/160223-4-0701.JPG,2,corn,train,2016/2/23 14:17,54,0.346153846
corn/20170215-3-0018.JPG,2,corn,train,2017/2/15 09:27,46,0.302197802
corn/160218-3-0647.JPG,2,corn,train,2016/2/18 10:47,49,0.318681319
corn/160223-3-0361.JPG,2,corn,test,2016/2/23 09:41,54,0.346153846
corn/160222-4-0214.JPG,2,corn,train,2016/2/22 15:08,53,0.340659341
corn/160224-3-0031.JPG,2,corn,train,2016/2/24 09:47,55,0.351648352
corn/20170221-4-0401.JPG,2,corn,test,2017/2/21 15:40,52,0.335164835
corn/20170215-4-0241.JPG,2,corn,train,2017/2/15 14:41,46,0.302197802
corn/160215-4-0197.JPG,2,corn,train,2016/2/15 15:29,46,0.302197802
corn/160223-3-0239.JPG,2,corn,train,2016/2/22 15:38,53,0.340659341
corn/160224-4-0294.JPG,2,corn,train,2016/2/25 09:33,56,0.357142857
corn/160223-4-0839.JPG,2,corn,train,2016/2/23 14:53,54,0.346153846
corn/160223-4-0502.JPG,2,corn,train,2016/2/23 11:21,54,0.346153846
corn/20170221-4-0047.JPG,2,corn,train,2017/2/21 15:05,52,0.335164835
corn/160218-3-0740.JPG,2,corn,train,2016/2/18 11:30,49,0.318681319
corn/160223-4-0226.JPG,2,corn,test,2016/2/23 14:08,54,0.346153846
corn/20170222-3-0086.JPG,2,corn,train,2017/2/22 10:30,53,0.340659341
corn/160223-4-0123.JPG,2,corn,train,2016/2/23 11:41,54,0.346153846
corn/20170216-2-0578.JPG,2,corn,valid,2017/2/16 13:39,47,0.307692308
corn/20170222-3-0148.JPG,2,corn,train,2017/2/22 10:55,53,0.340659341
corn/20170215-3-0463.JPG,2,corn,train,2017/2/15 10:27,46,0.302197802
corn/20170221-4-0294.JPG,2,corn,test,2017/2/21 15:04,52,0.335164835
corn/160223-4-0836.JPG,2,corn,train,2016/2/23 14:53,54,0.346153846
corn/160224-4-0605.JPG,2,corn,train,2016/2/24 15:08,55,0.351648352
corn/160215-4-0152.JPG,2,corn,train,2016/2/15 15:13,46,0.302197802
corn/160218-4-0269.JPG,2,corn,train,2016/2/18 15:33,49,0.318681319
corn/20170221-4-0352.JPG,2,corn,test,2017/2/21 15:24,52,0.335164835
corn/160218-3-0704.JPG,2,corn,test,2016/2/18 11:13,49,0.318681319
corn/20170215-4-0078.JPG,2,corn,train,2017/2/15 14:59,46,0.302197802
corn/20170221-4-0128.JPG,2,corn,test,2017/2/21 15:35,52,0.335164835
corn/20170215-4-0175.JPG,2,corn,train,2017/2/15 15:42,46,0.302197802
corn/20170222-3-0265.JPG,2,corn,train,2017/2/22 10:11,53,0.340659341
corn/160223-4-0410.JPG,2,corn,train,2016/2/23 15:17,54,0.346153846
corn/20170215-3-0317.JPG,2,corn,train,2017/2/15 09:53,46,0.302197802
corn/160222-4-0191.JPG,2,corn,train,2016/2/22 15:00,53,0.340659341
corn/20170221-4-0292.JPG,2,corn,valid,2017/2/21 15:04,52,0.335164835
corn/20170215-3-0219.JPG,2,corn,train,2017/2/15 09:27,46,0.302197802
corn/160215-4-0332.JPG,2,corn,train,2016/2/15 15:19,46,0.302197802
corn/20170221-4-0151.JPG,2,corn,valid,2017/2/21 15:44,52,0.335164835
corn/20170327-2-1001.JPG,3,corn,train,2017/3/27 16:25,86,0.521978022
corn/20170329-3-1065.JPG,3,corn,train,2017/3/29 14:42,88,0.532967033
corn/160317-3-0170.JPG,3,corn,test,2016/3/17 10:22,77,0.472527473
corn/160316-3-0542.JPG,3,corn,valid,2016/3/16 12:27,76,0.467032967
corn/20170329-4-0194.JPG,3,corn,train,2017/3/29 16:16,88,0.532967033
corn/20170301-4-0602.JPG,3,corn,train,2017/3/1 15:12,60,0.379120879
corn/160317-2-0321.JPG,3,corn,train,2016/3/17 12:39,77,0.472527473
corn/160316-3-0451.JPG,3,corn,valid,2016/3/16 11:51,76,0.467032967
corn/20170327-2-1131.JPG,3,corn,test,2017/3/27 17:15,86,0.521978022
corn/160316-4-0079.JPG,3,corn,train,2016/3/16 15:43,76,0.467032967
corn/160316-4-0081.JPG,3,corn,valid,2016/3/16 15:44,76,0.467032967
corn/20170329-2-0321.JPG,3,corn,valid,2017/3/29 10:38,88,0.532967033
corn/160330-3-0053.JPG,3,corn,train,2016/3/30 10:12,90,0.543956044
corn/20170329-2-0507.JPG,3,corn,valid,2017/3/29 12:04,88,0.532967033
corn/20170330-4-0387.JPG,3,corn,train,2017/3/31 11:01,90,0.543956044
corn/160316-4-0026.JPG,3,corn,train,2016/3/16 15:14,76,0.467032967
corn/160316-3-0455.JPG,3,corn,train,2016/3/16 11:53,76,0.467032967
corn/20170327-2-0821.JPG,3,corn,train,2017/3/27 15:16,86,0.521978022
corn/20170301-4-0347.JPG,3,corn,train,2017/3/1 09:30,60,0.379120879
corn/20170329-2-0470.JPG,3,corn,train,2017/3/29 11:52,88,0.532967033
corn/160313-1-0091.JPG,3,corn,test,2016/3/13 11:38,73,0.450549451
corn/20170301-4-0465.JPG,3,corn,train,2017/3/1 10:55,60,0.379120879
corn/20170328-4-0974.JPG,3,corn,test,2017/3/29 12:17,88,0.532967033
corn/20170301-4-0102.JPG,3,corn,valid,2017/3/1 10:16,60,0.379120879
corn/160316-4-0317.JPG,3,corn,train,2016/3/16 16:21,76,0.467032967
corn/20170329-1-0499.JPG,3,corn,train,2017/3/29 13:36,88,0.532967033
corn/20170301-4-0431.JPG,3,corn,train,2017/3/1 10:31,60,0.379120879
corn/160318-4-0356.JPG,3,corn,train,2016/3/18 15:18,78,0.478021978
corn/20170301-4-0267.JPG,3,corn,train,2017/3/1 14:58,60,0.379120879
corn/160316-3-0404.JPG,3,corn,test,2016/3/16 11:39,76,0.467032967
corn/20170328-2-0973.JPG,3,corn,train,2017/3/28 16:22,87,0.527472527
corn/160315-1-0280.JPG,3,corn,test,2016/3/15 17:34,75,0.461538462
corn/20170301-4-0157.JPG,3,corn,valid,2017/3/1 10:54,60,0.379120879
corn/20170310-4-0250.JPG,3,corn,train,2017/3/10 14:23,69,0.428571429
corn/20170301-4-0337.JPG,3,corn,test,2017/3/1 10:14,60,0.379120879
corn/160316-3-0036.JPG,3,corn,valid,2016/3/16 09:35,76,0.467032967
corn/20170328-4-0946.JPG,3,corn,train,2017/3/29 12:10,88,0.532967033
corn/160316-3-0084.JPG,3,corn,train,2016/3/16 09:53,76,0.467032967
corn/160330-3-0067.JPG,3,corn,train,2016/3/30 10:24,90,0.543956044
corn/20170329-1-0613.JPG,3,corn,test,2017/3/29 17:21,88,0.532967033
corn/160330-3-0265.JPG,3,corn,train,2016/3/30 11:13,90,0.543956044
corn/160330-3-0151.JPG,3,corn,train,2016/3/30 09:42,90,0.543956044
corn/20170330-4-0531.JPG,3,corn,train,2017/3/31 11:38,90,0.543956044
corn/160318-3-0459.JPG,3,corn,valid,2016/3/18 09:31,78,0.478021978
corn/20170309-3-0226.JPG,3,corn,train,2017/3/9 10:41,68,0.423076923
corn/20170329-1-0601.JPG,3,corn,train,2017/3/29 16:44,88,0.532967033
corn/20170327-2-0822.JPG,3,corn,train,2017/3/27 15:17,86,0.521978022
corn/20170328-4-0919.JPG,3,corn,train,2017/3/29 11:57,88,0.532967033
corn/20170301-4-0315.JPG,3,corn,train,2017/3/1 15:26,60,0.379120879
corn/160309-1-0030.JPG,3,corn,valid,2016/3/9 14:20,69,0.428571429
corn/160316-4-0030.JPG,3,corn,valid,2016/3/16 15:15,76,0.467032967
corn/20170301-4-0079.JPG,3,corn,train,2017/3/1 10:05,60,0.379120879
corn/160316-3-0186.JPG,3,corn,train,2016/3/16 10:33,76,0.467032967
corn/20170301-4-0305.JPG,3,corn,train,2017/3/1 15:22,60,0.379120879
corn/20170301-4-0582.JPG,3,corn,train,2017/3/1 14:59,60,0.379120879
corn/20170331-2-0485.JPG,3,corn,train,2017/3/31 11:42,90,0.543956044
corn/160330-3-0177.JPG,3,corn,train,2016/3/30 10:06,90,0.543956044
corn/20170301-4-0439.JPG,3,corn,train,2017/3/1 10:34,60,0.379120879
corn/20170327-4-0077.JPG,3,corn,train,2017/3/27 09:29,86,0.521978022
corn/160316-3-0201.JPG,3,corn,train,2016/3/16 10:37,76,0.467032967
corn/20170329-3-0453.JPG,3,corn,train,2017/3/28 14:50,87,0.527472527
corn/160316-4-0165.JPG,3,corn,train,2016/3/16 16:32,76,0.467032967
corn/160316-4-0029.JPG,3,corn,train,2016/3/16 15:15,76,0.467032967
corn/160318-4-0185.JPG,3,corn,train,2016/3/18 15:57,78,0.478021978
corn/160330-3-0131.JPG,3,corn,test,2016/3/30 11:08,90,0.543956044
corn/20170329-1-0477.JPG,3,corn,train,2017/3/29 13:09,88,0.532967033
corn/20170309-3-0340.JPG,3,corn,train,2017/3/9 09:43,68,0.423076923
corn/160330-3-0201.JPG,3,corn,test,2016/3/30 10:22,90,0.543956044
corn/20170328-2-0873.JPG,3,corn,train,2017/3/28 15:31,87,0.527472527
corn/20170328-4-1095.JPG,3,corn,train,2017/3/29 14:58,88,0.532967033
corn/20170313-4-0273.JPG,3,corn,train,2017/3/13 15:26,72,0.445054945
corn/160330-3-0191.JPG,3,corn,train,2016/3/30 10:14,90,0.543956044
corn/160318-3-0768.JPG,3,corn,test,2016/3/18 11:31,78,0.478021978
corn/160330-3-0255.JPG,3,corn,valid,2016/3/30 11:01,90,0.543956044
corn/160316-4-0294.JPG,3,corn,train,2016/3/16 15:57,76,0.467032967
corn/160330-3-0186.JPG,3,corn,test,2016/3/30 10:13,90,0.543956044
corn/160316-3-0829.JPG,3,corn,train,2016/3/16 10:54,76,0.467032967
corn/160316-4-0301.JPG,3,corn,valid,2016/3/16 16:09,76,0.467032967
corn/160316-4-0262.JPG,3,corn,valid,2016/3/16 15:34,76,0.467032967
corn/160313-1-0197.JPG,3,corn,valid,2016/3/13 13:42,73,0.450549451
corn/20170328-2-0091.JPG,3,corn,train,2017/3/28 09:09,87,0.527472527
corn/20170301-4-0403.JPG,3,corn,valid,2017/3/1 10:13,60,0.379120879
corn/160318-4-0196.JPG,3,corn,train,2016/3/18 16:03,78,0.478021978
corn/20170329-2-0563.JPG,3,corn,train,2017/3/29 13:34,88,0.532967033
corn/20170301-4-0258.JPG,3,corn,valid,2017/3/1 14:55,60,0.379120879
corn/20170301-4-0090.JPG,3,corn,train,2017/3/1 10:12,60,0.379120879
corn/20170327-4-0752.JPG,3,corn,train,2017/3/27 15:44,86,0.521978022
corn/20170328-4-0779.JPG,3,corn,test,2017/3/29 11:05,88,0.532967033
corn/20170309-3-0415.JPG,3,corn,train,2017/3/9 10:07,68,0.423076923
corn/20170301-4-0066.JPG,3,corn,train,2017/3/1 09:58,60,0.379120879
corn/20170301-4-0064.JPG,3,corn,train,2017/3/1 09:57,60,0.379120879
corn/160316-4-0250.JPG,3,corn,train,2016/3/16 15:26,76,0.467032967
